mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
DENR,hsa-mir-1301,0.199853323,0.000108674,0.001321119,-0.478497519,0.003641842,0.024274673,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.493367429,3.631607087
SEL1L,hsa-mir-3651,-0.170458564,0.000995259,0.008045537,0.427854869,0.010350088,0.048343002,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.968996629,3.595302339
RMND5A,hsa-mir-190,0.141397057,0.006443352,0.035175651,-0.426064114,0.010710011,0.049455595,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.919640941,1.218461951
TMEM109,hsa-mir-337,0.155466784,0.00271227,0.017872864,-0.622165986,6.60E-05,0.001837314,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.737761179,0.771126826
SKA1,hsa-mir-675,0.226337746,1.10E-05,0.000194797,-0.390324066,0.020442339,0.076290329,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.736790502,8.860199029
POSTN,hsa-mir-301a,-0.175607604,0.000691693,0.005994792,0.554433121,0.00054819,0.007142558,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.40771989,2.400755455
RNASEL,hsa-mir-664,0.126436088,0.014949911,0.067012919,-0.443386564,0.007636393,0.039471614,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.915029505,1.067404166
RBMX,hsa-mir-629,0.183579366,0.000385991,0.003737096,-0.384945063,0.022403975,0.08118298,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.266824886,1.915814594
CNP,hsa-mir-629,0.147146353,0.004564062,0.026903486,-0.366435995,0.030382175,0.099640757,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.078085939,1.915814594
SKI,hsa-mir-377,0.147192468,0.004551234,0.026843191,-0.565236997,0.000403174,0.005846006,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.960014512,1.37240312
PELO,hsa-mir-539,0.138790671,0.007503998,0.039590457,-0.391432019,0.020056568,0.075308917,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.807703732,1.068863119
C2CD2L,hsa-mir-543,-0.120877425,0.020029794,0.083447514,0.454816316,0.006050887,0.033838139,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.705086532,1.812864939
KIAA1598,hsa-mir-155,-0.201295165,9.66E-05,0.001199265,0.486504824,0.003042355,0.021581307,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.768167678,1.187126379
PGPEP1,hsa-mir-874,-0.17412834,0.000768706,0.006532827,0.405327167,0.015711114,0.063903765,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.766790144,0.893216256
UCK1,hsa-mir-331,0.127527277,0.014097658,0.064116472,-0.41347272,0.013552746,0.057869497,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.750658729,1.513898311
DHX35,hsa-mir-543,0.118462751,0.022667336,0.091507642,-0.502632768,0.002089855,0.016925665,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.291777295,1.812864939
SH2B1,hsa-mir-10b,0.201388264,9.59E-05,0.001191747,-0.378328074,0.025028588,0.087458695,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.841542438,0.84922004
COL5A2,hsa-mir-382,0.491414498,0,0,-0.519385133,0.001387178,0.012990576,targetprofiler-NO,targetscan-Yes,miRanda-NO,4.138408349,2.289773594
RNF214,hsa-mir-380,0.189060608,0.000254803,0.002660497,-0.389538314,0.020719647,0.077011226,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.031916993,1.793349917
PPARD,hsa-mir-708,-0.12943761,0.012708064,0.059260461,0.439928892,0.008180976,0.041330759,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.760870748,3.160642824
CHORDC1,hsa-mir-186,0.265941867,2.08E-07,6.53E-06,-0.559700437,0.000472545,0.006482738,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.188172654,1.237610022
TCF4,hsa-mir-543,0.120892933,0.020013756,0.083400588,-0.507651361,0.001852412,0.015665434,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.000595953,1.812864939
SH3RF2,hsa-mir-382,-0.153469266,0.003080366,0.019766579,0.427938608,0.010333512,0.048289313,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.772789974,2.289773594
GADD45A,hsa-mir-223,-0.149824721,0.003870789,0.023646065,0.371921222,0.027806721,0.093874848,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.754800582,2.866964151
KBTBD6,hsa-mir-335,0.333904674,4.36E-11,3.86E-09,-0.386592672,0.021787209,0.079686844,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.557480319,4.574022073
CCR2,hsa-mir-96,-0.261639123,3.31E-07,9.75E-06,0.608397551,0.000105569,0.002477237,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.683614519,3.747751391
CD3EAP,hsa-mir-2116,0.16763803,0.001209616,0.009408184,-0.445589243,0.007305874,0.038341768,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.868363067,2.137092354
CENPB,hsa-mir-708,0.173683159,0.00079339,0.006701406,-0.451648408,0.006459079,0.035320847,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.029458368,3.160642824
C1orf109,hsa-mir-579,0.139313088,0.007279688,0.038663298,-0.368195079,0.029535789,0.097749517,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.449946656,1.676311265
EMB,hsa-mir-2116,-0.172949823,0.000835654,0.006985129,0.46468077,0.004918493,0.029546626,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.074196159,2.137092354
PRSS22,hsa-let-7c,-0.144735951,0.005281695,0.03016395,0.447670881,0.00700484,0.037270222,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.569143834,0.775095809
FSTL1,hsa-mir-299,0.254082021,7.33E-07,1.93E-05,-0.64766365,2.60E-05,0.001020479,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.023090795,1.029386828
MFAP2,hsa-mir-452,0.140173361,0.006923348,0.037195358,-0.527095488,0.001140578,0.011440945,targetprofiler-NO,targetscan-NO,miRanda-Yes,5.45656923,1.78693669
EIF3J,hsa-mir-577,0.156524915,0.002533939,0.016939391,-0.379084986,0.024716074,0.086705028,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.32757627,1.281211221
KIAA1324,hsa-mir-130a,-0.117396715,0.023924263,0.095279462,0.463364271,0.005058162,0.030093939,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.923815995,1.194439834
THSD4,hsa-mir-17,-0.20940831,4.92E-05,0.00068462,0.408844282,0.014746223,0.061221261,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.291976904,3.786884216
PLXNA1,hsa-mir-134,0.118407176,0.022731421,0.091694015,-0.382822157,0.023219932,0.083119521,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.220441639,1.754285234
CPSF7,hsa-mir-10b,0.187711829,0.000282527,0.002896393,-0.601394716,0.000132942,0.002870625,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.070193064,0.84922004
PLSCR4,hsa-mir-106a,-0.179606865,0.00051778,0.004743687,0.460927389,0.005325727,0.031129402,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.671749165,1.675817792
CTNS,hsa-mir-96,-0.152351126,0.003305684,0.020886537,0.634142472,4.31E-05,0.001402067,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.136123591,3.747751391
GCN1L1,hsa-mir-100,-0.139975028,0.007004087,0.037526298,0.390480574,0.020387474,0.07615019,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.377446601,0.682084661
TBCEL,hsa-mir-379,0.223498516,1.43E-05,0.000242497,-0.575650387,0.000296801,0.004800054,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.842813632,1.088202573
RNASEH2B,hsa-mir-17,0.529663361,0,0,-0.463077311,0.005089056,0.030219447,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.206153623,3.786884216
ADAT2,hsa-mir-19a,0.344845815,9.03E-12,9.54E-10,-0.403094598,0.016350649,0.065639955,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.287635168,3.764926193
TP53INP1,hsa-mir-106b,-0.210316813,4.55E-05,0.000641575,0.377982311,0.025172428,0.087789473,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.834726384,2.983445354
ZNF594,hsa-mir-130a,0.203573525,8.02E-05,0.001027324,-0.387933671,0.021295678,0.078447707,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.456366065,1.194439834
PARP11,hsa-mir-203,-0.14440815,0.005386757,0.030642197,0.41435122,0.013335664,0.05723954,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.245830062,0.447987713
PLK2,hsa-mir-137,0.135713905,0.008954718,0.045358665,-0.405302446,0.015718078,0.063922333,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.554965084,0.567316404
TULP3,hsa-mir-130a,0.201698084,9.35E-05,0.001166541,-0.442068791,0.007840172,0.040167133,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.918446932,1.194439834
DCAF17,hsa-mir-182,0.116386038,0.025171063,0.098965057,-0.582877391,0.000238501,0.004168418,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.276489882,3.144808605
RAB3IL1,hsa-mir-10b,0.205206651,7.00E-05,0.000918842,-0.490192356,0.002796461,0.020429937,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.049901036,0.84922004
PBX2,hsa-mir-493,0.177993965,0.000582355,0.005215186,-0.606281529,0.00011325,0.002591569,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.926429648,2.600932203
FMN1,hsa-mir-487a,-0.150167096,0.003789404,0.023256107,0.382998224,0.023151337,0.082958987,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.066651291,1.846856128
RBM38,hsa-mir-19a,0.127121591,0.014409392,0.065189857,-0.506291115,0.001914311,0.015996421,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.898984672,3.764926193
GLT8D2,hsa-mir-3129,0.18673411,0.000304356,0.003079368,-0.384550453,0.022553822,0.081541762,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.753406502,2.132892189
SH3PXD2B,hsa-mir-665,0.25111423,9.95E-07,2.51E-05,-0.420184941,0.011967163,0.053245025,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.197944361,0.675344795
NFIX,hsa-mir-337,0.167004981,0.001263226,0.009743902,-0.529670871,0.001067289,0.01096206,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.569267039,0.771126826
FNTA,hsa-mir-210,0.121420822,0.019474434,0.08171602,-0.519572306,0.001380677,0.01295468,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.131573094,2.374210856
ZNF843,hsa-mir-539,0.171554027,0.000921898,0.007561252,-0.446896027,0.00711563,0.037653739,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.662601364,1.068863119
SYT17,hsa-mir-489,0.186380466,0.000312632,0.003147691,-0.394881057,0.018894243,0.072360073,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.157083196,2.176272014
KCNQ3,hsa-mir-299,0.244750159,1.89E-06,4.35E-05,-0.514753975,0.001556828,0.013994034,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.775795926,1.029386828
UBTD1,hsa-mir-214,0.319212327,3.29E-10,2.32E-08,-0.481687597,0.003391751,0.023175685,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.326276105,1.877916064
SLC43A3,hsa-mir-186,0.140506318,0.006789675,0.036632076,-0.463792827,0.005012326,0.029914074,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.95112483,1.237610022
MYO10,hsa-mir-377,-0.128771205,0.013178455,0.060915853,0.385259614,0.022285122,0.08088964,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.578252894,1.37240312
TSPAN4,hsa-mir-10b,0.136456232,0.008583556,0.043915303,-0.435024784,0.009009979,0.044082214,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.861063088,0.84922004
TSEN2,hsa-mir-107,0.190094677,0.000235292,0.002493192,-0.382254174,0.023442364,0.08365224,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.416178384,2.120205942
HNRNPU,hsa-mir-151,0.30890185,1.27E-09,7.62E-08,-0.533071919,0.00097688,0.010352237,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.496828774,2.200910844
SLC36A1,hsa-mir-15a,-0.124613499,0.016474443,0.072096054,0.409254147,0.014637092,0.060925989,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.633923537,2.492028817
CCNJL,hsa-mir-34a,-0.244785037,1.89E-06,4.34E-05,0.774872934,4.66E-08,1.65E-05,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.833328154,1.503563344
LETM1,hsa-mir-495,-0.117392732,0.023929071,0.095291948,0.599113318,0.000143146,0.003010224,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.113979575,1.102229325
KCND2,hsa-mir-199b,0.325605125,1.38E-10,1.08E-08,-0.379902813,0.024382039,0.085925006,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.889609916,1.858255597
FAM160B1,hsa-mir-132,0.125579723,0.015650092,0.069370772,-0.472796426,0.004128743,0.026345175,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.931425729,1.567540784
INTS6,hsa-mir-577,0.132692068,0.010617165,0.051689976,-0.461147401,0.00530108,0.031034077,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.078661532,1.281211221
INPP1,hsa-mir-552,-0.161311696,0.001853202,0.01322283,0.425995593,0.010723991,0.049498671,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.717902291,82.30779965
EIF1AX,hsa-mir-141,0.144108573,0.005484414,0.031066186,-0.444287578,0.00749968,0.039006207,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.307920205,2.083060495
PKD2,hsa-mir-106a,-0.154742456,0.00284085,0.018539868,0.498630522,0.002297869,0.017991834,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.529360559,1.675817792
FAM178B,hsa-mir-874,0.132005773,0.011030824,0.053223519,-0.421533764,0.011668236,0.052362767,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.309650933,0.893216256
RNF128,hsa-mir-543,-0.147103466,0.004576021,0.026957222,0.536376048,0.000895589,0.009791554,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.449462389,1.812864939
CEACAM19,hsa-mir-940,0.163730752,0.001577055,0.011635307,-0.378523671,0.024947519,0.08726815,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.224903232,2.781630691
PODNL1,hsa-mir-17,-0.223343737,1.45E-05,0.000245379,0.462993568,0.005098102,0.0302544,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,2.753836515,3.786884216
FAM102A,hsa-mir-548v,-0.19255437,0.000194348,0.002131719,0.579777505,0.00026212,0.004434301,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.606512232,2.27661773
LATS2,hsa-mir-497,0.126512931,0.014888448,0.066809419,-0.528137714,0.001110401,0.011246322,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.941864323,0.617704388
ZNF175,hsa-mir-431,0.215359121,2.95E-05,0.000445173,-0.471527781,0.004244442,0.026826566,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.822168463,1.88341296
RELB,hsa-mir-18a,-0.17043981,0.000996561,0.008054161,0.47036067,0.004353345,0.027266366,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.502605381,5.441368717
DOK6,hsa-mir-495,0.131913537,0.011087493,0.053429321,-0.39095965,0.020220291,0.075737376,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.563086121,1.102229325
RAD21,hsa-mir-3170,0.154813009,0.002828087,0.018473971,-0.418969215,0.012242114,0.054059897,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.65476683,1.746916747
NTM,hsa-mir-493,0.267939636,1.67E-07,5.42E-06,-0.578945002,0.000268809,0.004508117,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.431615245,2.600932203
FBN1,hsa-mir-132,0.228128644,9.34E-06,0.00016945,-0.457055017,0.005775964,0.032831439,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.249138418,1.567540784
UAP1L1,hsa-mir-30d,0.153099958,0.003153194,0.020131852,-0.387999863,0.021271657,0.078387118,targetprofiler-Yes,targetscan-NO,miRanda-Yes,2.84176878,1.30740563
ZNF772,hsa-mir-323,0.146974947,0.004612027,0.02712697,-0.49201091,0.002681699,0.019889241,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.279096538,1.241365927
SLC35F1,hsa-mir-629,0.221378489,1.73E-05,0.000284911,-0.6665353,1.23E-05,0.000635015,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.302598071,1.915814594
RBBP7,hsa-mir-106b,0.15298756,0.003175668,0.020243048,-0.774608765,4.74E-08,1.67E-05,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.095374208,2.983445354
NCOA1,hsa-mir-3680,-0.146146476,0.004850332,0.028222277,0.376167504,0.025938632,0.089610754,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.714739169,4.013353803
RAB23,hsa-mir-338,-0.186599758,0.000307476,0.003105312,0.417705269,0.012533608,0.054926469,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.625739199,1.438947618
YEATS2,hsa-mir-323,0.253888308,7.48E-07,1.97E-05,-0.572656981,0.00032446,0.005082184,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.651424293,1.241365927
DBF4B,hsa-mir-3170,0.161139949,0.001874398,0.01334137,-0.407881442,0.015005283,0.061947651,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.202780134,1.746916747
PPM1F,hsa-mir-758,0.135110293,0.009266974,0.046571532,-0.377508683,0.025370567,0.088254389,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.809260899,1.616154538
SHROOM4,hsa-mir-214,0.142937061,0.005881765,0.032784415,-0.407992934,0.014975091,0.061868645,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.345185893,1.877916064
FAM133A,hsa-mir-421,0.300244849,3.81E-09,2.01E-07,-0.388862441,0.020960672,0.077636898,targetprofiler-NO,targetscan-Yes,miRanda-NO,7.946196118,4.175419425
TSPYL2,hsa-mir-497,0.11642008,0.025128173,0.098844653,-0.486324471,0.003054849,0.021638928,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.327547365,0.617704388
S1PR1,hsa-mir-377,0.251493543,9.57E-07,2.43E-05,-0.422309729,0.011499146,0.051850955,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.756052839,1.37240312
ZMYM2,hsa-mir-25,0.168451923,0.001143766,0.00899675,-0.366989613,0.030113685,0.09905155,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.33044699,2.278742153
KIAA0368,hsa-mir-143,-0.116371553,0.025189332,0.099016124,0.401435527,0.016839901,0.066962186,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.156071435,0.447700436
HEATR1,hsa-mir-652,0.205666155,6.74E-05,0.000889837,-0.372502889,0.027544472,0.093285458,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.285753644,2.501256926
NUDT16,hsa-mir-132,-0.12692226,0.014564766,0.065720712,0.385723229,0.022110897,0.080465071,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.743950952,1.567540784
IGF2,hsa-mir-10b,0.174385206,0.000754788,0.006438185,-0.367954222,0.029650522,0.098014737,targetprofiler-Yes,targetscan-Yes,miRanda-NO,8.0629394,0.84922004
SPTLC2,hsa-mir-224,-0.148251335,0.004265502,0.025514007,0.526830114,0.001148376,0.011495557,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.162472025,2.516553764
CDH11,hsa-mir-758,0.21370758,3.40E-05,0.00050253,-0.39139597,0.020069023,0.075341855,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.468390261,1.616154538
PFKFB2,hsa-mir-337,-0.134651026,0.009511002,0.047510603,0.491452494,0.002716494,0.020054383,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.844516073,0.771126826
DCAF5,hsa-mir-203,-0.120148974,0.020795847,0.085827997,0.474354379,0.003990399,0.025761802,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.720794211,0.447987713
GRIK3,hsa-mir-182,0.125769567,0.01549244,0.068835529,-0.62117288,6.83E-05,0.001878542,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.162369693,3.144808605
DISC1,hsa-mir-543,0.141877978,0.006263023,0.034409414,-0.427821186,0.010356762,0.048364149,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.321524765,1.812864939
FAM198A,hsa-mir-493,0.230505379,7.49E-06,0.000140351,-0.580001255,0.000260348,0.004414017,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.946873849,2.600932203
TTC35,hsa-mir-30a,-0.197972915,0.000126485,0.001497478,0.498425049,0.00230902,0.018045105,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.062343143,0.558117383
RRM2B,hsa-mir-222,0.156402127,0.00255407,0.017043815,-0.694324168,3.72E-06,0.00029575,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.523016701,2.160193962
TRIM37,hsa-mir-200a,0.122059439,0.018838925,0.079724568,-0.706275545,2.13E-06,0.000207664,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.355895575,2.615069714
C2orf15,hsa-mir-150,-0.123856529,0.017146559,0.074299899,0.396727512,0.01829543,0.070801794,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.062487388,1.137129725
SETD8,hsa-mir-625,0.196191539,0.000145855,0.001683905,-0.444383374,0.007485269,0.038958608,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.877148579,1.26325843
SEC61A2,hsa-mir-3615,0.161774539,0.001797167,0.012910173,-0.563589132,0.000422806,0.006026462,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.761944546,1.461456465
CHST10,hsa-mir-1271,0.160272516,0.001984881,0.01396521,-0.394449572,0.019036505,0.072724127,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.855581868,0.916268731
AKAP6,hsa-mir-92b,-0.182498988,0.000418343,0.003989708,0.44501744,0.007390476,0.038633175,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.233471935,2.516903896
SALL2,hsa-mir-543,0.164886549,0.001458913,0.010934645,-0.57257147,0.000325282,0.005088671,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.331680403,1.812864939
PDLIM5,hsa-mir-17,-0.250503055,1.06E-06,2.65E-05,0.372110256,0.027721269,0.09368097,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.871947034,3.786884216
MAP3K5,hsa-mir-106b,-0.190767057,0.000223364,0.00238968,0.512767519,0.001635005,0.014437741,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.103028893,2.983445354
LRP8,hsa-mir-100,-0.285447559,2.29E-08,9.65E-07,0.480821825,0.003458105,0.023474311,targetprofiler-NO,targetscan-NO,miRanda-Yes,4.94456655,0.682084661
ADORA1,hsa-mir-141,-0.158690966,0.002201763,0.015158761,0.568072402,0.000371286,0.005542215,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.941390271,2.083060495
C1orf106,hsa-mir-217,-0.124758339,0.016348499,0.071677327,0.447491935,0.007030294,0.037357978,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.41858253,3.853468961
SGSM1,hsa-mir-17,0.280083308,4.27E-08,1.66E-06,-0.664533438,1.34E-05,0.000668438,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.668413008,3.786884216
TNIP1,hsa-mir-182,-0.137021724,0.008310069,0.042841197,0.486776393,0.003023626,0.021493857,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.839675288,3.144808605
BCL2L13,hsa-mir-874,0.129049819,0.012979958,0.060225796,-0.45154399,0.006472926,0.035373268,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.862736965,0.893216256
SLC41A2,hsa-mir-590,-0.130957303,0.011690333,0.055608004,0.604218298,0.00012122,0.002706701,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.853568691,1.611159034
SUDS3,hsa-mir-200c,0.202938916,8.45E-05,0.001072499,-0.60931561,0.000102385,0.002427089,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.123116604,2.421767035
BMS1,hsa-mir-141,0.193049167,0.000186963,0.00206521,-0.551020654,0.000602758,0.00758349,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.676676266,2.083060495
DCBLD2,hsa-mir-323,0.122023107,0.018874589,0.079837864,-0.452500161,0.006347074,0.0349128,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.871766753,1.241365927
RNF125,hsa-mir-17,-0.162908474,0.001666378,0.012157424,0.490412224,0.002782363,0.020365214,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.757810138,3.786884216
MPZ,hsa-mir-493,0.741184178,0,0,-0.600594483,0.000136444,0.002916823,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.370426502,2.600932203
