mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
PRPF40A,hsa-mir-371,0.153517354,0.001101348,0.011776427,-0.337404162,0.00400908,0.019102425,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.366968307,64.7078363
KCTD10,hsa-mir-1254,-0.183576076,9.14E-05,0.001631665,0.319517567,0.006605458,0.028022439,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.586930882,0.700672196
ACAA1,hsa-mir-92b,-0.127729465,0.006726257,0.046700849,0.266004486,0.024950364,0.076724409,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.788893417,0.563353043
SEPHS1,hsa-mir-182,0.210597997,6.78E-06,0.000190771,-0.344153522,0.00329535,0.016416119,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.181568998,7.366025472
LRRC27,hsa-mir-223,0.117491732,0.012727725,0.074484109,-0.361161559,0.001972471,0.011011326,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.95405355,0.658405189
AP3S2,hsa-mir-331,-0.119756983,0.011095522,0.067481109,0.317917144,0.006897602,0.028958915,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.012459491,0.691353428
BRWD1,hsa-mir-526b,0.263908946,1.37E-08,9.15E-07,-0.347651932,0.002971926,0.015148948,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.201839685,0.535820618
TBC1D1,hsa-mir-130a,0.204166369,1.30E-05,0.000329096,-0.291640853,0.013598796,0.048603324,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.673288178,2.062070122
DENR,hsa-mir-1301,0.347860645,3.24E-14,7.18E-12,-0.379714784,0.001090834,0.006924635,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.655352261,0.762555719
PLAG1,hsa-mir-328,0.168574864,0.000333497,0.004613576,-0.376562732,0.001209293,0.007507172,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.403884015,0.05856005
WNT4,hsa-mir-1287,0.157450853,0.000814184,0.009316998,-0.294302224,0.012729211,0.046210302,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.216656155,2.325076474
RNF39,hsa-mir-1284,-0.133447341,0.004618649,0.035298358,0.259451292,0.028893733,0.085580015,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.559627839,2.337079383
HERC4,hsa-mir-2110,0.113167671,0.016439663,0.089508701,-0.366782714,0.001654456,0.009604743,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.364060953,0.124389066
EEA1,hsa-mir-224,0.114303908,0.01538231,0.085342746,-0.318484157,0.006792826,0.028619857,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.778369864,6.363953256
KCND1,hsa-mir-1266,-0.12655252,0.007254582,0.049405527,0.293696224,0.012922867,0.046743689,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.679714324,0.604673894
CHST12,hsa-let-7b,-0.143731547,0.002265717,0.020565746,0.612726457,1.35E-08,6.76E-07,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.102454678,0.230668769
OSBPL9,hsa-mir-526b,0.139824017,0.002986189,0.025374696,-0.567058116,2.53E-07,7.81E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.994618621,0.535820618
ZNF662,hsa-mir-221,-0.116673704,0.013367223,0.077169768,0.502007025,8.18E-06,0.000137151,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.785254061,1.084525267
AP2M1,hsa-mir-1275,-0.143024529,0.002382979,0.021373827,0.613176744,1.31E-08,6.59E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.994227781,0.502603193
RASSF2,hsa-mir-143,0.22937302,9.00E-07,3.46E-05,-0.619696275,8.31E-09,4.49E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.420709746,0.27743506
INSIG1,hsa-mir-375,0.147845651,0.001681773,0.016371891,-0.318481162,0.006793375,0.02862175,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.548324092,1.198285752
MTA3,hsa-mir-1276,0.208514593,8.39E-06,0.000228282,-0.49337782,1.23E-05,0.000191467,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.56703653,1.687250082
GPR113,hsa-mir-224,0.192454085,4.04E-05,0.000840115,-0.309318705,0.008669708,0.034503168,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.17213017,6.363953256
ZBTB33,hsa-mir-1271,0.118900497,0.011689483,0.07008138,-0.440720613,0.000119804,0.0012051,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.259328217,0.520010625
RBBP4,hsa-mir-1287,0.171119489,0.00026974,0.003900255,-0.291122811,0.013773903,0.049075619,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.368015595,2.325076474
FN1,hsa-mir-186,-0.149926862,0.001442236,0.014525047,0.269420848,0.023082067,0.0723407,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.931705889,1.895871792
SYK,hsa-mir-1266,-0.123738485,0.008671121,0.056374387,0.469469223,3.63E-05,0.000459923,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.794066537,0.604673894
FAM100A,hsa-mir-96,0.171175584,0.000268472,0.003885419,-0.371668621,0.001416366,0.008502349,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.105043296,10.73901616
GLT8D1,hsa-mir-665,0.119969445,0.010952383,0.066853409,-0.387409194,0.00084447,0.005664314,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.050172878,1.004193652
ZFP30,hsa-mir-520h,0.128376874,0.006450576,0.045276377,-0.252055978,0.033961415,0.096551232,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.361832184,1.631507678
KIF1B,hsa-mir-520e,0.346132218,4.40E-14,9.53E-12,-0.312381545,0.007997464,0.032452297,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.043592729,1.245093362
PRKAA2,hsa-mir-592,0.115836244,0.014051066,0.079984765,-0.279170917,0.018390321,0.061011551,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.323290937,7.26616478
UHRF1BP1L,hsa-mir-193a,0.187818464,6.22E-05,0.00119444,-0.454106802,6.96E-05,0.000778407,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.765989363,0.228642119
TYW3,hsa-mir-186,0.292793503,2.52E-10,2.60E-08,-0.269955571,0.02280068,0.071682453,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.852414497,1.895871792
SLC22A3,hsa-mir-1976,0.257638271,3.06E-08,1.86E-06,-0.279484334,0.018254169,0.060670425,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.620351838,0.13719764
RSPO3,hsa-mir-200a,-0.123216707,0.008959329,0.057742532,0.696507564,1.53E-11,2.16E-09,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.08381378,4.354864396
C17orf96,hsa-mir-590,0.180002946,0.000125601,0.002110074,-0.416006133,0.000308427,0.002555379,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.502549485,4.834732347
VPS36,hsa-mir-651,-0.182810972,9.79E-05,0.001725223,0.430277895,0.000180239,0.0016697,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.794500109,5.171470618
FLNA,hsa-mir-1908,-0.116333092,0.013641736,0.078300352,0.488325197,1.56E-05,0.000231714,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.63699979,0.187233691
ASTN1,hsa-mir-106a,0.128485987,0.006405124,0.045034101,-0.280129637,0.017976558,0.059973753,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.983335159,3.555486724
CALHM2,hsa-mir-1276,-0.207274418,9.51E-06,0.000253736,0.338134179,0.003925767,0.018799891,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.558934143,1.687250082
CEP63,hsa-mir-1301,0.112364123,0.017225335,0.092510553,-0.527812643,2.24E-06,4.75E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.971506575,0.762555719
MRPS36,hsa-mir-580,-0.137505744,0.00350649,0.028674929,0.269761583,0.022902423,0.071921092,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.936079727,6.013095824
ARHGAP25,hsa-mir-1254,-0.224287598,1.58E-06,5.61E-05,0.282491481,0.016991114,0.057485191,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.537725338,0.700672196
CENPB,hsa-mir-708,0.158492133,0.000750723,0.008747538,-0.482088338,2.07E-05,0.000292248,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.979416541,14.15546927
ARHGAP27,hsa-mir-940,-0.195022888,3.17E-05,0.000688731,0.317263968,0.007020058,0.029362093,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.15027624,0.520034587
PRCD,hsa-mir-497,0.343217885,7.37E-14,1.54E-11,-0.354979973,0.002384633,0.012755453,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.528852543,1.122937192
NUP210,hsa-mir-1275,-0.162312568,0.000555058,0.006897124,0.414363261,0.000327605,0.002680187,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.235753635,0.502603193
RYBP,hsa-mir-940,0.131887304,0.005124734,0.038171811,-0.310948888,0.008306005,0.033404555,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.702576587,0.520034587
CMBL,hsa-mir-1266,0.114743312,0.014989696,0.083768405,-0.479203912,2.36E-05,0.000324829,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.666813004,0.604673894
HBS1L,hsa-mir-25,0.278401098,1.95E-09,1.63E-07,-0.362166623,0.001911868,0.01074487,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.020212818,1.391117852
COG6,hsa-mir-483,0.153060249,0.001140182,0.012096442,-0.270637982,0.022445814,0.070862077,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.246934797,0.678645912
EXD2,hsa-mir-183,0.25791725,2.96E-08,1.80E-06,-0.409806609,0.000386651,0.003060487,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.875937936,6.58148851
TSPAN4,hsa-mir-3619,-0.168782578,0.000327808,0.004550996,0.522441918,2.96E-06,5.98E-05,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.534146155,0.240935526
CECR6,hsa-mir-186,-0.128272674,0.006494251,0.045507415,0.479268917,2.35E-05,0.000324053,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.933753065,1.895871792
PIN4,hsa-mir-100,-0.122151094,0.009574548,0.060619779,0.49350841,1.23E-05,0.000190514,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.472528125,1.665115651
ANKRD23,hsa-mir-379,-0.117210101,0.012944778,0.075396253,0.314315854,0.007596833,0.03120819,targetprofiler-Yes,targetscan-Yes,miRanda-NO,3.519107252,2.136120779
PTPRT,hsa-mir-21,-0.18941955,5.36E-05,0.001058638,0.367693036,0.001607539,0.009386453,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.401047882,9.454605556
PTP4A3,hsa-mir-140,-0.116423683,0.013568245,0.078005274,0.536891715,1.39E-06,3.19E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.788467929,0.480769221
CCDC126,hsa-mir-665,0.150310469,0.001401665,0.014207852,-0.339349905,0.00379043,0.018294626,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.939411108,1.004193652
GBAS,hsa-mir-214,0.110928026,0.018711471,0.098144421,-0.288312426,0.014758185,0.051699562,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.300501957,0.782313927
SLC11A1,hsa-mir-1266,-0.143559826,0.002293703,0.020758309,0.306630534,0.009299897,0.036395266,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.297496752,0.604673894
SH3PXD2B,hsa-mir-652,-0.171874965,0.000253126,0.00370767,0.597871401,3.69E-08,1.56E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.492776523,0.540629022
SUSD5,hsa-mir-539,0.230115397,8.28E-07,3.23E-05,-0.26187479,0.027378249,0.082227682,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.367874416,4.194025135
CDK1,hsa-mir-182,0.114924018,0.014830802,0.0831299,-0.275804857,0.019908225,0.064755847,targetprofiler-NO,targetscan-Yes,miRanda-NO,5.910520127,7.366025472
KAZALD1,hsa-mir-378,-0.142064215,0.002551122,0.022513854,0.46974751,3.58E-05,0.00045529,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.442172587,0.179772805
FUS,hsa-mir-3174,0.151854059,0.001248792,0.012986451,-0.304117815,0.009924729,0.038244725,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.374237905,3.482985051
MIPOL1,hsa-mir-323,0.183251117,9.41E-05,0.001671499,-0.496541809,1.06E-05,0.000169746,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.184044555,1.936252907
CDK2AP2,hsa-mir-224,-0.121289025,0.01009943,0.063023195,0.410804911,0.00037294,0.002974411,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.694955299,6.363953256
LRRC8C,hsa-mir-1275,-0.121599084,0.009907776,0.062149367,0.387675628,0.000836925,0.005624374,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.452358539,0.502603193
GPR124,hsa-mir-937,-0.117399003,0.012798834,0.074791942,0.620207993,8.01E-09,4.35E-07,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.581674544,1.359088617
KDM2B,hsa-mir-592,0.181685569,0.00010822,0.001871125,-0.292083902,0.013450568,0.048202412,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.991856449,7.26616478
KITLG,hsa-mir-545,-0.155811123,0.000924242,0.010277885,0.307797811,0.009021503,0.035567045,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.945708365,2.121603016
DCP2,hsa-mir-340,0.228692199,9.71E-07,3.70E-05,-0.414891864,0.000321319,0.002639239,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.019476594,1.027736902
SIDT2,hsa-mir-15b,-0.11951123,0.011263152,0.068223604,0.447602156,9.09E-05,0.000964671,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.452463333,0.352978974
PFAS,hsa-mir-130a,0.175311194,0.000188933,0.002932128,-0.429490984,0.000185773,0.001710303,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.603649003,2.062070122
ABCB8,hsa-let-7i,-0.149145295,0.001528252,0.015196609,0.281471082,0.017411021,0.058552057,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.311093696,1.163537993
MID2,hsa-mir-665,0.137380589,0.003536789,0.028863271,-0.393852382,0.000678273,0.004770183,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.687249624,1.004193652
MGLL,hsa-mir-4326,-0.18472308,8.24E-05,0.001501831,0.254549433,0.032175585,0.09272355,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.603858454,0.631052325
IRAK1,hsa-mir-1275,-0.132733516,0.004844338,0.036602515,0.639574203,1.93E-09,1.31E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.354960177,0.502603193
RNF207,hsa-mir-503,0.162646751,0.000540417,0.006751039,-0.290517882,0.01398084,0.049630632,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.937619721,1.775835604
MSI1,hsa-mir-3648,0.118826856,0.011741841,0.0703083,-0.323294408,0.005958766,0.02591142,targetprofiler-Yes,targetscan-NO,miRanda-NO,6.316170038,0.48030043
PDGFRB,hsa-mir-143,0.239163398,2.92E-07,1.33E-05,-0.469589268,3.61E-05,0.00045791,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.825342169,0.27743506
CENPM,hsa-mir-20b,0.214540679,4.50E-06,0.000135533,-0.274406905,0.020569364,0.066359693,targetprofiler-NO,targetscan-NO,miRanda-Yes,3.582286511,4.977374074
WBP2,hsa-mir-629,-0.134956576,0.00417243,0.032714348,0.328504634,0.005158421,0.023196414,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.757668432,2.570630447
RPS6KA2,hsa-mir-663,-0.224007995,1.63E-06,5.75E-05,0.35849594,0.00214164,0.011733235,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.57941527,0.994663903
DCBLD2,hsa-mir-424,0.132583848,0.004892901,0.036870735,-0.416526024,0.000302575,0.002516622,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.000648707,2.337031822
CPSF7,hsa-mir-134,0.112072412,0.017518572,0.093649505,-0.372578437,0.001375607,0.008310165,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.185688787,1.936530154
PLEKHA6,hsa-mir-338,0.150362242,0.001396271,0.014163593,-0.398565058,0.000576188,0.004195424,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.159005771,1.892851089
CDADC1,hsa-mir-140,0.166105554,0.000408572,0.005416199,-0.387803277,0.000833331,0.00560573,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.65019534,0.480769221
SLC1A5,hsa-mir-147b,0.121327862,0.010075245,0.062913898,-0.257109503,0.030424614,0.088932704,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.610054825,30.11595686
DSN1,hsa-mir-186,0.127393426,0.006873472,0.047456471,-0.282470344,0.016999724,0.057507724,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.200588441,1.895871792
ARID4A,hsa-mir-664,0.167678978,0.000359107,0.004892357,-0.283206265,0.016702174,0.056735635,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.696457214,1.340401801
CAPZB,hsa-mir-22,0.113635343,0.01599699,0.087778421,-0.358502589,0.002141202,0.011731363,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.998450684,2.492736101
CNOT6L,hsa-mir-3170,-0.215166229,4.21E-06,0.000128132,0.526445496,2.41E-06,5.04E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.82447378,2.592290267
VANGL2,hsa-mir-3617,0.131387249,0.005297221,0.03912359,-0.337568179,0.003990226,0.019035912,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.774334405,3.742925258
NUCKS1,hsa-mir-370,0.147911668,0.001673646,0.016311664,-0.456240231,6.37E-05,0.000724372,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.207376298,1.024103751
PSTPIP1,hsa-mir-744,-0.194253583,3.41E-05,0.000731456,0.456972288,6.18E-05,0.000706472,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.144427195,0.472362536
PQLC1,hsa-mir-632,-0.11080139,0.018847731,0.098642908,0.414174081,0.000329882,0.002695006,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.717717668,0.782693986
RMND5A,hsa-mir-2116,0.158086701,0.000774867,0.008962885,-0.267846852,0.023927525,0.074329255,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.912076246,0.324441306
RHOBTB3,hsa-mir-1226,0.20459832,1.24E-05,0.000317686,-0.377473272,0.001173934,0.007334448,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.366516343,0.157363256
KIF1C,hsa-mir-99a,0.195343512,3.07E-05,0.000671247,-0.370762801,0.001458024,0.008697375,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.41484679,0.883143792
FAM76A,hsa-mir-3934,0.180705315,0.000118049,0.002008209,-0.44893368,8.61E-05,0.000923573,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.730986964,1.832019825
TMEM132A,hsa-mir-1275,-0.154081484,0.001055103,0.011391063,0.329280854,0.005047701,0.022811102,targetprofiler-NO,targetscan-Yes,miRanda-NO,4.091617341,0.502603193
FAM126A,hsa-mir-421,0.189711926,5.22E-05,0.001035455,-0.392480916,0.000710927,0.004947333,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.448221161,1.942162381
FREM2,hsa-mir-25,0.180152769,0.000123953,0.002087479,-0.275442835,0.020077672,0.065172959,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.500152689,1.391117852
SLC25A22,hsa-mir-2110,-0.178816666,0.000139396,0.002295006,0.435987124,0.000144406,0.001399232,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.914416118,0.124389066
PHF12,hsa-mir-454,0.27740904,2.24E-09,1.84E-07,-0.28333932,0.016648858,0.056598734,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.511590703,3.73764155
USP35,hsa-mir-590,0.23889377,3.02E-07,1.36E-05,-0.419112543,0.000274946,0.002333388,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.617473176,4.834732347
ZBED1,hsa-mir-551a,-0.187943164,6.15E-05,0.001183359,0.673111328,1.27E-10,1.30E-08,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.29963827,1.125176884
PECI,hsa-mir-21,-0.244101378,1.63E-07,7.99E-06,0.373563493,0.001332674,0.008104004,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.916372831,9.454605556
MAP3K3,hsa-mir-1254,-0.26999304,6.12E-09,4.50E-07,0.631179457,3.62E-09,2.22E-07,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.490761061,0.700672196
CDH11,hsa-mir-758,0.198501602,2.27E-05,0.000522559,-0.403440732,0.000485477,0.003664369,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.036870039,2.365946043
COL21A1,hsa-mir-200c,-0.199400508,2.08E-05,0.000485969,0.334026724,0.004415313,0.020567611,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.844325753,0.972717091
CYP4V2,hsa-mir-580,-0.184193008,8.65E-05,0.001561244,0.261350761,0.027700128,0.082928048,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.695009954,6.013095824
ICK,hsa-mir-3188,0.170881148,0.000275189,0.003962384,-0.300843527,0.010793611,0.040767868,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.255185827,0.259635386
DDX46,hsa-mir-3652,0.216822743,3.54E-06,0.000110532,-0.311264574,0.008237138,0.033192339,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.126701333,0.923649388
TBXAS1,hsa-mir-589,-0.188945656,5.60E-05,0.001097068,0.384626235,0.000927053,0.006098288,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.630269869,0.628332361
KLHL5,hsa-mir-181c,-0.163998326,0.000484787,0.006196145,0.370613868,0.001464978,0.008729484,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.437936641,1.735162692
ZEB2,hsa-mir-363,-0.129124407,0.006144894,0.043686926,0.431000896,0.000175288,0.001632974,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.369520187,1.286946516
CBX7,hsa-mir-345,-0.197157535,2.58E-05,0.000581663,0.296206856,0.012136823,0.044568851,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.339064144,1.566252303
SAMD9L,hsa-mir-27b,-0.151836427,0.001250448,0.013000208,0.360782355,0.001995781,0.011113461,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.872482615,1.262757921
CHMP6,hsa-mir-939,-0.170106174,0.000293627,0.00416999,0.265963996,0.024973252,0.076775752,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.038194873,1.215582229
RALGAPA1,hsa-mir-520c,0.136138573,0.003850595,0.030785158,-0.327349845,0.005327112,0.023773502,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.219628482,7.027142285
API5,hsa-mir-539,0.134241293,0.004378809,0.033918832,-0.55572075,4.89E-07,1.35E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.111117521,4.194025135
UHRF1BP1,hsa-mir-653,0.12505878,0.007978401,0.053000903,-0.267085928,0.024345578,0.075323791,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.385668526,7.744032146
ACSL4,hsa-mir-19a,-0.135407647,0.004046847,0.031967517,0.278152405,0.018838793,0.062149042,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.496716283,7.545139469
NF2,hsa-mir-1262,0.180297573,0.000122379,0.002066284,-0.287608152,0.015014139,0.052379446,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.997632677,0.850515191
GGA1,hsa-mir-3652,-0.199879051,1.98E-05,0.000467578,0.409353873,0.00039302,0.003100253,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.172924578,0.923649388
NACC1,hsa-mir-1275,-0.154106405,0.001053102,0.011374624,0.576500278,1.43E-07,4.86E-06,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.626885205,0.502603193
DAPK2,hsa-mir-133b,0.128558275,0.00637517,0.044870249,-0.384095416,0.000943611,0.006184438,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.294433777,0.202085494
RCC2,hsa-mir-335,0.217654613,3.24E-06,0.000102572,-0.541179408,1.10E-06,2.64E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.08028778,2.219972265
NUDT15,hsa-mir-193b,0.254173552,4.74E-08,2.73E-06,-0.324802028,0.005716631,0.025105662,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.163333112,1.015058533
TMEM109,hsa-mir-545,-0.156203767,0.000896703,0.010039521,0.491390005,1.35E-05,0.000206295,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.598079031,2.121603016
RPH3AL,hsa-mir-1228,-0.153477882,0.001104653,0.011802809,0.274893551,0.020337119,0.065803778,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.957726025,0.192847261
DAPK1,hsa-mir-376c,-0.119668555,0.011155583,0.067756233,0.299188562,0.011257415,0.0420795,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.521208625,1.925411416
FHOD3,hsa-mir-224,0.132106203,0.005050833,0.037760178,-0.313826157,0.007696558,0.031522664,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.789942153,6.363953256
